Bridge ID,Road Type,Year Built,Number of Lanes,Avg Daily Traffic,Operational Status,Structure Material,Deck Material,Bridge Design,Number of Spans,Bridge Length,Road Width,Deck Width,Assessment,Structural improvement Needed,Lifetime
AVS631L18705353R00387,2,1982,2,11059,1,1,1,75,1,35.7,12.8,13.9,2,0,36
AVS631L18707246S04280,2,1982,2,60,1,2,2,75,1,18.9,6.1,6.3,3,1,36
AVS631L18708188G00682,1,1982,2,23417,1,1,1,94,2,50.6,12.8,13.9,3,0,28
AVS631L18708881U02485,2,1982,4,10237,1,1,1,75,4,75.9,20,21.1,2,1,36
AVS635B04900066B01783,4,1993,2,380,1,2,N,79,3,8.8,0,0,3,0,25
AVS635B04900752M06784,4,1993,2,80,1,1,N,79,1,6.7,8.4,12.8,2,0,20
AVS635B04900752M06784,4,1993,2,80,1,1,N,79,1,6.7,8.4,12.8,2,0,25
AVS635B04900770M08483,2,1993,2,6877,1,1,1,75,1,38.1,12.8,13.9,2,0,20
AVS635B04900770M08483,2,1993,2,6565,1,1,1,75,1,38.1,12.8,13.9,2,0,22
AVS635B04900770M08483,2,1993,2,6141,1,1,1,75,1,38.1,12.8,13.9,2,0,25
AVS635B04901234V05885,4,1993,2,3000,1,2,1,75,5,235.3,8.5,13.3,2,0,20
AVS635B04902977L08685,4,1993,2,200,1,1,1,94,1,16.5,8.5,9.6,2,1,25
AVS635B04904092U03089,5,1993,2,10429,1,2,1,75,1,47.5,12.8,13.9,2,0,25
AVS635B04905596E06489,4,1993,2,5000,1,1,1,79,1,8.8,13.8,18,2,0,25
AVS635B04907123W03385,4,1993,2,2000,1,1,1,94,1,14.3,9.4,10.4,3,0,25
AVS635B04907690P05780,2,1993,2,2734,1,1,1,75,1,38.7,13.1,14.2,2,0,20
AVS635B04907925O09989,2,1993,3,7176,1,1,1,75,1,40.5,15.9,16.9,2,0,20
AVS635B04907925O09989,2,1993,3,6584,1,1,1,75,1,40.5,15.9,16.9,2,0,22
AVS635B04907925O09989,2,1993,3,6159,1,1,1,75,1,40.5,15.9,16.9,2,0,25
AVS635B04908522H03986,4,1993,2,75,1,1,1,74,1,14.6,7.5,8.6,2,0,20
AVS641M34204260K03587,2,1905,2,6893,1,2,3,88,1,12.2,5.5,7.5,5,3,106
AVS641M34206098A05088,2,1905,2,71,1,1,N,78,1,8.2,6,6.5,3,1,113
AVS642H72701623I00181,2,1975,2,757,3,1,3,74,1,11.3,9.1,10.4,4,1,43
AVS642H72701786I06787,2,1975,2,437,1,1,1,74,1,30.5,8.5,12.6,3,1,43
AVS642H72702766D08686,1,1975,2,10042,1,1,1,94,3,34.4,11.9,13.2,2,1,35
AVS642H72702954D00681,1,1975,2,65090,1,2,1,75,1,52.7,12.3,13.5,3,0,35
AVS642H72703313K03189,1,1975,2,33679,1,2,1,75,1,41.1,11.9,13.2,3,0,38
AVS642H72703313K03189,1,1975,2,33614,1,2,1,75,1,41.1,11.9,13.2,3,1,43
AVS642H72703432S09181,4,1975,2,50,1,2,N,79,1,6.7,0,0,3,0,38
AVS642H72703432S09181,4,1975,2,50,1,2,N,79,1,6.7,0,0,3,1,43
AVS642H72703480O07187,4,1975,2,6000,1,2,1,75,1,19.2,13.4,17.9,2,0,38
AVS642H72703480O07187,4,1975,2,6000,1,2,1,75,1,19.2,13.4,17.9,2,0,43
AVS642H72703532K08587,4,1975,2,150,3,3,3,75,2,16.2,7.3,8.1,3,1,43
AVS642H72703749I02888,4,1975,2,100,1,1,N,79,1,7,7.3,23.4,2,0,38
AVS642H72703749I02888,4,1975,2,100,1,1,N,79,1,7,7.3,23.4,3,0,43
AVS642H72703808Z01888,1,1975,3,79207,1,2,1,75,3,72.8,16.2,23.8,3,0,38
AVS642H72703808Z01888,1,1975,3,92736,1,2,1,75,3,72.8,16.2,23.8,3,0,43
AVS642H72704346L09484,1,1975,3,9285,1,2,1,75,1,89,16.2,17.4,2,1,40
AVS642H72704346L09484,1,1975,3,9575,1,2,1,75,1,89,16.2,17.4,2,1,43
AVS642H72704627N02780,1,1975,2,65297,1,2,1,75,1,48.8,12.3,13.5,2,0,35
AVS642H72705031K00989,2,1975,2,15033,1,2,1,75,2,82.6,28,30.2,3,1,43
AVS642H72705402K00488,4,1975,2,300,1,1,3,74,1,15.5,7.4,9.9,4,0,41
AVS642H72705402K00488,4,1975,2,300,1,1,3,74,1,15.5,7.4,9.9,4,0,43
AVS642H72705622S06989,1,1975,4,65090,1,2,1,75,1,82.3,21.9,22.6,2,0,35
AVS642H72706458B07889,2,1975,2,8057,1,1,N,79,2,10.1,0,0,3,0,38
AVS642H72706458B07889,2,1975,2,4324,1,1,N,79,2,10.1,0,0,3,0,43
AVS642H72708740X05587,2,1975,2,4311,1,3,N,86,1,21.3,8.5,9.4,3,0,38
AVS642H72708740X05587,2,1975,2,4130,1,3,N,86,1,21.3,8.5,9.4,3,1,43
AVS642H72708921W05287,4,1975,2,100,1,1,1,75,1,18.9,8.5,9.6,2,0,38
AVS642H72708921W05287,4,1975,2,100,1,1,1,75,1,18.9,8.5,9.6,2,0,43
AVS642H72709665N04186,2,1975,1,6161,1,2,1,88,3,49.1,9.5,10.8,3,1,43
AVS659V21000038G08287,1,1966,2,9085,1,1,1,94,3,42.7,12.8,13.9,3,1,44
AVS659V21000616Q04685,1,1966,2,12200,1,1,1,94,1,8.2,12.4,13.9,3,0,44
AVS659V21001013Z03682,1,1966,2,12737,1,2,1,88,5,332.2,10.1,11.1,4,1,52
AVS659V21001503Z09487,1,1966,4,22145,1,2,1,93,3,510.5,18.7,20.8,3,1,52
AVS659V21001534B09787,1,1966,2,11539,1,1,1,94,3,31.7,12.9,13.9,3,0,47
AVS659V21001534B09787,1,1966,2,12516,1,1,1,94,3,31.7,12.9,13.9,3,0,52
AVS659V21001549Q03487,1,1966,2,12200,1,1,N,79,1,7,0,0,3,0,44
AVS659V21002001N08385,4,1966,2,850,1,2,2,75,3,57.3,9.1,11.4,3,0,47
AVS659V21002001N08385,4,1966,2,1500,1,2,2,75,3,57.3,9.1,11.4,3,0,52
AVS659V21002140F08989,2,1966,2,1283,1,1,1,74,1,18.9,8.5,10.4,2,0,47
AVS659V21002351T08784,1,1966,2,11046,1,1,1,94,3,52.7,10,11.4,3,1,44
AVS659V21002751X01880,1,1966,2,27232,1,1,1,94,3,31.4,12.4,13.9,3,0,52
AVS659V21002759M02185,2,1966,2,6442,1,1,1,74,1,20.7,12.2,13.9,2,0,49
AVS659V21002759M02185,2,1966,2,5883,1,1,1,74,1,20.7,12.2,13.9,3,0,52
AVS659V21003276B07681,4,1966,2,30,4,2,2,75,1,10.7,8.4,9,7,1,52
AVS659V21003400M03287,1,1966,2,12278,1,2,1,75,9,376.4,8.5,9.6,2,1,52
AVS659V21004194H03287,1,1966,2,10544,1,2,1,75,4,140.2,10.6,11.4,3,1,52
AVS659V21004455F02083,2,1966,2,195,1,1,N,94,1,15.5,0,0,3,0,47
AVS659V21004455F02083,2,1966,2,180,1,1,N,94,1,15.5,0,0,3,0,52
AVS659V21004853F03681,1,1966,2,10102,1,1,1,94,1,8.2,12.4,13.9,3,0,47
AVS659V21004853F03681,1,1966,2,11502,1,1,1,94,1,8.2,12.4,13.9,4,1,52
AVS659V21004995I09584,4,1966,3,25095,3,2,1,88,4,278,11,14,3,1,52
AVS659V21005401H03381,2,1966,2,9206,1,1,1,74,1,26.8,12.2,13.9,3,0,47
AVS659V21005401H03381,2,1966,2,11288,1,1,1,74,1,26.8,12.2,13.9,3,0,52
AVS659V21006113M00387,2,1966,2,3720,1,1,N,79,1,7,0,0,3,0,47
AVS659V21006113M00387,2,1966,2,3404,1,1,N,79,1,7,0,0,3,1,52
AVS659V21006191I09580,1,1966,4,10318,1,1,N,79,1,9.1,0,0,3,0,47
AVS659V21006191I09580,1,1966,4,19848,1,1,N,79,1,9.1,0,0,3,1,52
AVS659V21006202U09485,1,1966,2,12337,1,1,1,75,4,91.4,10.1,11.1,3,0,47
AVS659V21006511U05283,2,1966,2,882,1,1,1,94,6,88.4,8.7,10.3,3,1,52
AVS659V21007078K05489,1,1966,8,74938,1,2,1,75,9,274.9,35.6,36.6,4,1,43
AVS659V21007208Y09889,2,1966,2,9620,1,1,1,94,3,44.8,12.2,13.9,3,0,47
AVS659V21007208Y09889,2,1966,2,11489,1,1,1,94,3,44.8,12.2,13.9,3,1,52
AVS659V21007516G02285,2,1966,2,16168,1,1,1,85,1,7.9,12.2,16,3,0,47
AVS659V21007516G02285,2,1966,2,16200,1,1,1,85,1,7.9,12.2,16,3,0,52
AVS659V21008122V06986,1,1966,2,12200,1,1,1,94,3,42.1,12.4,13.9,3,1,44
AVS659V21008264N00885,2,1966,2,2214,1,1,1,75,1,28,8.7,10.2,3,1,52
AVS659V21008778J09881,2,1966,2,564,1,1,1,85,1,8.2,9.8,11.3,3,0,47
AVS659V21008778J09881,2,1966,2,511,1,1,1,85,1,8.2,9.8,11.3,3,1,52
AVS659V21008965Q05687,2,1966,2,10706,1,1,1,94,1,9.8,12.2,13.9,3,0,47
AVS659V21008965Q05687,2,1966,2,10670,1,1,1,94,1,9.8,12.2,13.9,3,0,52
AVS659V21009003W00089,2,1966,2,13619,1,1,1,85,1,6.7,12.3,13.4,3,0,47
AVS659V21009003W00089,2,1966,2,13264,1,1,1,85,1,6.7,12.3,13.4,3,0,52
AVS659V21009190Y07780,1,1966,2,32070,1,1,1,94,3,74.4,10.4,11.4,3,1,52
AVS677W34201392L00088,2,1919,3,13519,3,3,N,86,3,23.8,11.6,15.1,4,1,97
AVS677W34201392L00088,2,1919,3,13551,3,3,N,86,3,23.8,11.6,15.1,4,1,99
AVS677W34205217N06082,2,1919,2,237,1,1,1,86,1,13.1,8.5,9.6,4,1,92
AVS677W34205217N06082,2,1919,2,199,1,1,1,86,1,13.1,8.5,9.6,4,1,97
AVS677W34208497X09784,4,1919,2,459,3,1,1,75,1,10.1,4.9,6.1,3,0,92
AVS677W34208497X09784,4,1919,2,459,3,1,1,75,1,10.1,4.9,6.1,3,0,94
AVS677W34208497X09784,4,1919,2,441,3,1,1,75,1,10.1,4.9,6.1,3,1,99
AVS685R39603006F09085,2,1903,2,2965,1,1,N,85,1,7.6,8.7,12.6,3,0,108
AVS685R39603006F09085,2,1903,2,2894,1,1,N,85,1,7.6,8.7,12.6,3,0,110
AVS685R39603006F09085,2,1903,2,2366,1,1,N,85,1,7.6,8.7,12.6,3,0,115
AVS685R39609916R06487,4,1903,1,150,1,1,3,74,1,11.6,3.9,5,3,1,108
AVS685R39609916R06487,4,1903,1,150,1,1,3,74,1,11.6,3.9,5,3,0,115
AVS716N90505592Q06787,4,1911,2,14000,1,1,N,86,1,25.3,13.4,20.2,3,1,100
AVS716N90505592Q06787,4,1911,2,14000,1,1,N,86,1,25.3,13.4,20.2,3,1,107
AVS716N90505850R03181,2,1911,12,27811,1,1,1,86,1,19.8,43.9,81.4,3,1,100
AVS716N90505850R03181,2,1911,12,61605,1,1,1,86,1,19.8,43.9,81.4,3,1,107
AVS719M65800239V01686,2,1938,2,737,1,2,1,75,1,6.4,7.1,8,3,1,80
AVS719M65800445C08784,4,1938,2,300,3,2,2,75,2,25.3,5.5,5.9,4,1,78
AVS719M65800445C08784,4,1938,2,300,3,2,2,75,2,25.3,5.5,5.9,4,1,80
AVS719M65801107X00788,2,1938,2,212,1,1,1,76,1,13.1,7.2,7.9,3,1,80
AVS719M65801158V06083,2,1938,2,2290,1,1,3,74,1,7.3,6.9,7.3,3,0,75
AVS719M65801158V06083,2,1938,2,2168,1,1,3,74,1,7.3,6.9,7.3,3,1,80
AVS719M65801280F00082,1,1938,4,21102,1,1,N,79,1,11.9,0,0,3,0,75
AVS719M65801280F00082,1,1938,4,21102,1,1,N,79,1,11.9,0,0,3,1,80
AVS719M65801355L09481,2,1938,4,28045,1,1,1,76,1,7.3,21.9,23.5,3,1,80
AVS719M65801690R04883,2,1938,2,175,1,1,2,94,1,11.6,7.4,8.3,2,1,80
AVS719M65802005Q06782,2,1938,1,87,3,2,3,75,1,19.8,4.7,4.7,4,3,76
AVS719M65802292Z07289,2,1938,2,1345,1,1,1,76,1,8.2,7,7.8,3,3,76
AVS719M65802292Z07289,2,1938,2,1397,1,1,1,76,1,8.2,7,7.8,3,3,80
AVS719M65802395J08785,2,1938,2,12143,1,1,N,85,2,11.3,11.6,15.2,3,3,76
AVS719M65802395J08785,2,1938,2,12104,1,1,N,85,2,11.3,11.6,15.2,4,3,78
AVS719M65802395J08785,2,1938,2,12177,1,1,N,85,2,11.3,11.6,15.2,4,3,80
AVS719M65802419M02683,2,1938,2,10891,1,1,1,76,1,10.1,11.9,13.1,3,0,75
AVS719M65802419M02683,2,1938,2,12344,1,1,1,76,1,10.1,11.9,13.1,3,0,80
AVS719M65803297A04283,1,1938,4,21102,1,1,N,79,1,6.7,0,0,3,0,75
AVS719M65803297A04283,1,1938,4,21102,1,1,N,79,1,6.7,0,0,3,0,80
AVS719M65804574D06085,2,1938,2,805,1,2,1,75,1,6.7,6.7,7.4,4,3,76
AVS719M65804574D06085,2,1938,2,795,1,2,1,75,1,6.7,6.7,7.4,4,3,78
AVS719M65804574D06085,2,1938,2,943,1,2,1,75,1,6.7,6.7,7.4,4,3,80
AVS719M65804618Y05583,2,1938,2,1693,1,3,1,86,1,10.4,7,11.9,4,1,80
AVS719M65804681M01385,2,1938,2,961,1,2,1,75,1,16.5,8.1,9.1,3,0,75
AVS719M65804681M01385,2,1938,2,1071,1,2,1,75,1,16.5,8.1,9.1,3,0,80
AVS719M65804858K05886,2,1938,2,4473,1,1,1,74,2,21.9,9.1,9.9,3,0,75
AVS719M65804858K05886,2,1938,2,4644,1,1,1,74,2,21.9,9.1,9.9,3,1,80
AVS719M65806008V01383,2,1938,2,238,1,2,2,75,1,14.3,6.7,7.2,4,3,76
AVS719M65806008V01383,2,1938,2,229,1,2,2,75,1,14.3,6.7,7.2,4,3,78
AVS719M65806148M04686,2,1938,2,633,3,2,2,75,2,29.9,6.7,7.3,4,3,76
AVS719M65806148M04686,2,1938,2,618,3,2,2,75,2,29.9,6.7,7.3,4,3,78
AVS719M65806148M04686,2,1938,2,583,3,2,2,75,2,29.9,6.7,7.3,3,3,80
AVS719M65806207G06589,2,1938,2,1416,1,2,1,75,2,33.8,8.5,9.1,2,3,76
AVS719M65806207G06589,2,1938,2,1288,1,2,1,75,2,33.8,8.5,9.1,2,3,80
AVS719M65806416U06888,2,1938,2,1081,1,2,2,75,2,23.8,7.8,9.1,3,1,80
AVS719M65806538L05985,2,1938,2,3855,1,2,1,75,1,18.3,6.8,7.6,3,1,80
AVS719M65807088D05785,2,1938,2,701,1,2,1,75,1,12.5,6.9,7,3,1,80
AVS719M65807817Z00586,2,1938,2,4393,1,1,N,76,1,7,10.2,12.5,3,0,75
AVS719M65807817Z00586,2,1938,2,3816,1,1,N,76,1,7,10.2,12.5,3,0,80
AVS719M65807924V03084,2,1938,2,527,1,2,1,75,1,11.9,7.3,7.9,3,1,80
AVS719M65807942I01888,4,1938,4,21211,3,2,2,93,3,237.7,12.8,17.7,5,1,78
AVS719M65807942I01888,4,1938,4,21211,3,2,2,93,3,237.7,12.8,17.7,5,1,80
AVS719M65807962F04187,2,1938,2,2078,3,2,2,75,2,15.2,6.7,7.3,5,1,78
AVS719M65807962F04187,2,1938,2,3456,3,2,2,75,2,15.2,6.7,7.3,5,1,80
AVS719M65808063Q09588,2,1938,2,1684,1,2,1,75,1,12.5,7.7,7.9,3,1,80
AVS719M65808480V09289,2,1938,2,856,1,2,1,75,1,13.1,6.5,7.6,4,3,76
AVS719M65809004M08988,2,1938,2,3969,1,1,1,76,1,13.4,7.1,8.6,3,3,76
AVS719M65809004M08988,2,1938,2,10001,1,1,1,76,1,13.4,7.1,8.6,3,3,80
AVS719M65809044S03283,2,1938,2,87,1,2,1,75,1,20.1,7.3,7.9,2,3,76
AVS719M65809044S03283,2,1938,2,153,1,2,1,75,1,20.1,7.3,7.9,2,1,80
AVS719M65809094I09589,2,1938,2,1139,1,1,N,85,1,6.1,7,7.9,4,1,78
AVS719M65809128E06989,2,1938,2,237,1,2,1,75,1,10.1,6.7,7.6,3,1,80
AVS719M65809732M06387,2,1938,2,2454,1,1,1,85,1,6.7,8.4,9,3,0,75
AVS719M65809732M06387,2,1938,2,2294,1,1,1,85,1,6.7,8.4,9,3,0,80
AVS725L77300395B00980,2,1958,2,2964,3,1,1,74,4,97.2,4.2,10.8,4,1,58
AVS725L77302400Y06482,1,1958,4,6895,1,1,1,76,1,11.3,19.1,21,3,0,52
AVS725L77302541D02687,2,1958,2,3289,1,1,3,74,2,38.4,12.4,13,5,2,58
AVS725L77302722W07184,1,1958,4,20617,1,2,1,75,3,36.9,25.6,26.6,2,0,52
AVS725L77302751I03286,1,1958,4,31726,1,2,1,88,3,123.7,18,20,5,0,52
AVS725L77302926D09988,2,1958,4,7280,1,1,N,79,1,16.5,0,0,3,0,55
AVS725L77302926D09988,2,1958,4,14631,1,1,N,79,1,16.5,0,0,3,0,60
AVS725L77303381E07986,2,1958,4,15426,1,1,1,76,7,227.4,15.2,20.4,4,1,51
AVS725L77303425O07482,2,1958,2,348,1,1,3,74,1,22.6,8.5,11.1,5,1,60
AVS725L77304437H06380,2,1958,2,343,1,2,1,75,1,13.1,7.6,8.3,3,1,60
AVS725L77304755R07285,2,1958,2,12045,1,2,1,75,3,52.1,12.2,13.3,2,0,55
AVS725L77304755R07285,2,1958,2,9055,1,2,1,75,3,52.1,12.2,13.3,3,0,60
AVS725L77305114T04581,1,1958,4,6895,1,1,1,76,1,11.3,19.1,21,3,0,55
AVS725L77305114T04581,1,1958,4,6895,1,1,1,76,1,11.3,19.1,21,3,0,60
AVS725L77305305G02485,4,1958,2,196,1,1,1,74,1,11.6,5.6,6.6,3,1,60
AVS725L77305483M03881,2,1958,2,3049,1,2,2,89,2,284.7,10.4,13.4,3,3,60
AVS725L77305495Q08885,1,1958,4,22265,1,1,N,79,1,7.6,0,0,3,0,52
AVS725L77305674D06382,2,1958,2,1147,1,1,1,74,1,24.4,8.2,10.2,4,3,58
AVS725L77305674D06382,2,1958,2,1121,1,1,1,74,1,24.4,8.2,10.2,4,3,60
AVS725L77306634H05987,2,1958,2,2784,1,1,N,79,1,6.4,0,0,2,0,55
AVS725L77306634H05987,2,1958,2,2760,1,1,N,79,1,6.4,0,0,2,0,60
AVS725L77306879N03687,2,1958,2,2026,1,1,3,74,1,19.2,12.4,13,4,1,58
AVS725L77307660H06382,2,1958,2,709,1,1,1,76,1,10.1,9.4,10.3,3,0,55
AVS725L77307660H06382,2,1958,2,398,1,1,1,76,1,10.1,9.4,10.3,3,1,60
AVS725L77307701V09986,1,1958,4,19358,1,2,1,75,3,68.3,18.9,19.9,3,0,52
AVS725L77308013F05989,2,1958,5,6325,1,1,1,94,1,13.4,21.6,23.9,3,0,55
AVS725L77308013F05989,2,1958,5,18026,1,1,1,94,1,13.4,21.6,23.9,3,0,60
AVS725L77308165C04688,4,1958,2,575,3,1,1,74,1,21.6,7.6,8.4,5,1,60
AVS725L77308917N05986,2,1958,2,2358,1,1,N,79,1,6.1,0,0,3,0,55
AVS725L77308917N05986,2,1958,2,2088,1,1,N,79,1,6.1,0,0,3,0,60
AVS725L77309364L08785,1,1958,4,19358,1,1,1,74,1,11,25.8,26.9,3,0,52
AVS725L77309503L03984,1,1958,4,4526,1,1,N,86,1,6.1,0,0,1,0,55
AVS756I89800085E09482,4,1955,2,1000,1,1,1,76,2,20.1,9.8,10.9,3,1,63
AVS756I89800110L04883,1,1955,4,65329,1,1,1,76,1,11.6,18.3,20.7,2,0,55
AVS756I89800718I00887,1,1955,4,30565,1,2,1,93,2,282.9,15.8,18.6,4,1,55
AVS756I89800958F01584,2,1955,3,61605,1,2,1,75,3,51.2,21.3,24.2,3,1,63
AVS756I89803011O09480,4,1955,2,75,3,2,1,75,1,16.8,6.7,7.2,4,3,59
AVS756I89803011O09480,4,1955,2,75,3,2,1,75,1,16.8,6.7,7.2,4,3,61
AVS756I89803011O09480,4,1955,2,75,3,2,1,75,1,16.8,6.7,7.2,4,3,63
AVS756I89803021I06484,4,1955,1,50,1,2,N,75,1,9.8,4.9,4.9,3,0,63
AVS756I89803761Z07880,1,1955,4,50307,1,1,1,76,1,18,18.4,21,4,1,63
AVS756I89804064T05581,2,1955,3,8597,1,1,1,85,2,29.3,18.4,26,3,0,58
AVS756I89804064T05581,2,1955,3,8157,1,1,1,85,2,29.3,18.4,26,3,1,63
AVS756I89804109Z08380,2,1955,2,5305,1,1,3,74,1,12.8,7.9,8.8,4,0,58
AVS756I89804678X08082,2,1955,1,1233,1,1,N,79,1,7,0,0,2,0,58
AVS756I89805090P08289,2,1955,2,2838,1,2,1,75,3,50.3,9.1,10.9,3,0,58
AVS756I89805209Q02687,1,1955,4,50307,1,1,1,76,1,11.3,18.3,21,4,1,61
AVS756I89805577S01982,1,1955,3,30761,1,2,1,88,3,120.4,19,20.3,3,1,63
AVS756I89805850E05086,2,1955,2,15816,1,1,1,74,2,41.5,12.2,15.8,3,0,58
AVS756I89805850E05086,2,1955,2,13138,1,1,1,74,2,41.5,12.2,15.8,3,1,63
AVS756I89806695F06083,2,1955,2,3470,1,2,1,75,3,50,9.1,11,3,1,63
AVS756I89807263K02780,1,1955,4,44406,1,1,1,76,1,11,18.3,19.5,2,1,55
AVS756I89807517P00786,2,1955,2,2508,1,2,1,75,1,30.5,8.5,10.3,3,1,63
AVS756I89807738Q01088,2,1955,3,8127,1,1,1,85,2,29.3,18.4,26,3,1,63
AVS756I89808047B08083,1,1955,4,25172,1,2,1,75,1,23.2,19.1,21.9,3,0,58
AVS756I89808316R01388,2,1955,4,4612,1,2,1,75,1,52.7,12.9,17.2,2,1,63
AVS756I89809420I05288,4,1955,2,1000,3,1,3,74,1,8.5,10.7,11.1,4,1,63
AVS756I89809743D05087,2,1955,1,6194,1,2,1,75,2,31.7,8.5,10.8,3,0,58
AVS756I89809743D05087,2,1955,1,6774,1,2,1,75,2,31.7,8.5,10.8,3,0,63
AVS758N38700404G02789,4,1978,2,103,3,1,3,74,1,7.9,6,6.5,5,3,38
AVS758N38700404G02789,4,1978,2,103,3,1,3,74,1,7.9,6,6.5,5,3,40
AVS758N38701220L03987,2,1978,2,92,1,1,N,85,1,9.4,8.5,9.7,2,0,35
AVS758N38701220L03987,2,1978,2,86,1,1,N,85,1,9.4,8.5,9.7,2,0,40
AVS758N38705448A05081,4,1978,2,300,1,1,3,74,1,11.3,9.1,10.2,2,0,40
AVS758N38705670D01680,2,1978,2,3172,1,1,1,74,1,19.2,12.2,13.3,4,1,38
AVS758N38705670D01680,2,1978,2,3129,1,1,1,74,1,19.2,12.2,13.3,5,0,40
AVS758N38706023S02689,1,1978,2,14692,1,2,1,75,1,39.9,12.8,13.9,3,0,32
AVS758N38706139O06589,4,1978,2,1000,1,1,3,74,1,16.2,7.6,8.6,3,0,35
AVS758N38708062X08084,4,1978,2,200,3,2,2,75,1,8.5,7.2,7.4,4,1,38
AVS758N38708062X08084,4,1978,2,200,3,2,2,75,1,8.5,7.2,7.4,5,1,40
AVS758N38708450J08289,4,1978,2,300,1,1,1,74,3,62.2,9.1,12.8,3,0,35
AVS758N38708766F08289,2,1978,2,13448,1,1,1,94,3,67.7,14.6,15.7,3,0,35
AVS758N38708766F08289,2,1978,2,16574,1,1,1,94,3,67.7,14.6,15.7,3,0,40
AVS758N38709992C09780,4,1978,2,1000,1,1,3,74,2,30.5,8,11.8,3,0,35
AVS758N38709992C09780,4,1978,2,1000,1,1,3,74,2,30.5,8,11.8,3,0,40
AVS759T67100855U07882,2,2009,2,7636,1,1,1,94,2,53.9,12.2,13.3,2,0,4
AVS759T67101311L01288,2,2009,2,3551,1,1,1,75,2,75.9,14.6,15.7,2,0,4
AVS759T67101311L01288,2,2009,2,3445,1,1,1,75,2,75.9,14.6,15.7,2,0,9
AVS759T67101358V04380,2,2009,3,12110,1,1,1,74,1,26.5,12.8,14.1,1,0,4
AVS759T67101729P00588,4,2009,2,366,1,1,1,94,1,13.1,7.3,11.4,2,0,4
AVS759T67102084M00787,2,2009,2,500,1,1,1,94,1,20.4,7.3,8.3,1,0,9
AVS759T67102948B01780,2,2009,2,1484,1,1,1,82,1,7.6,8.1,9,2,0,4
AVS759T67102980L03887,4,2009,2,615,1,1,1,74,1,14.6,9.2,10.1,2,0,4
AVS759T67102980L03887,4,2009,2,615,1,1,1,74,1,14.6,9.2,10.1,2,0,9
AVS759T67103902P06183,2,2009,2,3818,1,1,N,79,1,9.1,21.4,22.6,1,0,4
AVS759T67103902P06183,2,2009,2,3248,1,1,N,79,1,9.1,21.4,22.6,2,0,9
AVS759T67104012R02584,2,2009,2,187,1,1,1,94,1,28.3,7.3,8.2,2,0,4
AVS759T67104012R02584,2,2009,2,300,1,1,1,94,1,28.3,7.3,8.2,1,0,9
AVS759T67104559U06485,2,2009,2,2056,1,1,1,94,2,33.2,12.2,14.6,2,0,9
AVS759T67104788Y07180,2,2009,2,403,1,1,1,94,1,22.6,7.3,8.3,1,0,4
AVS759T67104788Y07180,2,2009,2,516,1,1,1,94,1,22.6,7.3,8.3,2,0,9
AVS759T67104805N02385,2,2009,2,328,1,1,1,94,1,13,9.4,10.3,2,0,4
AVS759T67105347S01788,2,2009,2,4736,1,1,1,94,1,11.9,11,12,2,0,4
AVS759T67105347S01788,2,2009,2,7030,1,1,1,94,1,11.9,11,12,2,0,9
AVS759T67105845P04984,2,2009,2,309,1,1,1,75,3,98.5,10.4,11.4,2,0,4
AVS759T67105845P04984,2,2009,2,374,1,1,1,75,3,98.5,10.4,11.4,2,0,9
AVS759T67105922M01389,2,2009,2,4741,1,1,1,94,3,62.2,13.4,14.4,2,0,4
AVS759T67105922M01389,2,2009,2,4637,1,1,1,94,3,62.2,13.4,14.4,2,0,9
AVS759T67106081E00187,1,2009,1,1376,1,2,1,75,1,54.3,10.1,11.1,2,0,9
AVS759T67106240H08085,4,2009,2,100,1,1,N,86,1,11,12,12.8,2,0,4
AVS759T67106240H08085,4,2009,2,100,1,1,N,86,1,11,12,12.8,2,0,9
AVS759T67106652Z08982,2,2009,2,3108,1,1,N,79,1,7.3,9.1,19.7,2,0,4
AVS759T67106652Z08982,2,2009,2,4403,1,1,N,79,1,7.3,9.1,19.7,2,0,9
AVS759T67106928C02488,2,2009,2,6949,1,1,1,94,2,45.4,9.8,10.8,2,0,4
AVS759T67106928C02488,2,2009,2,8726,1,1,1,94,2,45.4,9.8,10.8,2,0,9
AVS759T67107205G01484,2,2009,2,1783,1,1,1,94,2,49.7,9.8,10.9,2,0,4
AVS759T67107205G01484,2,2009,2,1878,1,1,1,94,2,49.7,9.8,10.9,2,0,9
AVS759T67107228A09380,2,2009,2,720,1,1,1,94,1,11.9,8.5,9.8,2,0,4
AVS759T67107228A09380,2,2009,2,445,1,1,1,94,1,11.9,8.5,9.8,2,0,9
AVS759T67107739M00887,2,2009,2,978,1,1,N,79,1,6.7,0,0,2,0,4
AVS759T67107739M00887,2,2009,2,839,1,1,N,79,1,6.7,0,0,2,0,9
AVS759T67107826G07284,2,2009,2,594,1,1,1,94,1,8.2,7.3,8.4,2,0,4
AVS759T67107826G07284,2,2009,2,666,1,1,1,94,1,8.2,7.3,8.4,2,0,9
AVS759T67108113W09986,2,2009,2,10844,1,1,1,79,1,6.7,7.3,11.3,1,0,4
AVS759T67108113W09986,2,2009,2,10574,1,1,1,79,1,6.7,7.3,11.3,2,0,9
AVS759T67108161K07388,2,2009,2,2054,1,1,1,94,1,12.8,11,12,2,0,4
AVS759T67108161K07388,2,2009,2,2315,1,1,1,94,1,12.8,11,12,2,0,9
